"interview_id","date","location","shift_block","day_type","month","time_start","time_end","hours_fished","party_size","anglers","target_species","catch_total","catch_kept","catch_released","trip_complete","interview_complete","refused"
"2024-07-20_East Pier_afternoon_3",2024-07-20,"East Pier","afternoon","weekend","Jul",2024-07-20 18:32:11.798908,2024-07-20 19:53:11.433236,1.34989842441154,2,2,"Panfish",2,2,0,TRUE,TRUE,FALSE
"2024-07-20_East Pier_afternoon_4",2024-07-20,"East Pier","afternoon","weekend","Jul",2024-07-20 18:06:25.392711,2024-07-20 19:50:01.934373,1.72681712828467,3,3,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-20_East Pier_morning_1",2024-07-20,"East Pier","morning","weekend","Jul",2024-07-20 09:06:09.86397,2024-07-20 11:14:29.06596,2.13866721949097,1,1,"Catfish",2,2,0,TRUE,TRUE,FALSE
"2024-07-20_East Pier_morning_2",2024-07-20,"East Pier","morning","weekend","Jul",2024-07-20 09:54:20.996515,2024-07-20 16:18:18.256965,6.39923901393859,4,4,"Panfish",8,8,0,FALSE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_1",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 19:18:13.278553,2024-07-20 23:47:56.452643,4.4953261360088,4,4,"Bass",10,2,8,FALSE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_2",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 18:52:51.287799,2024-07-20 22:54:15.886784,4.0234997179682,2,2,"Bass",2,0,2,FALSE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_3",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 18:39:49.229896,2024-07-20 22:13:27.606909,3.56066028132839,2,2,"Walleye",4,3,1,TRUE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_4",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 14:40:41.9334,2024-07-20 16:28:41.227538,1.79980392717551,2,2,"Panfish",3,2,1,TRUE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_5",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 15:52:48.52412,2024-07-20 18:56:53.982315,3.06818283185759,4,4,"Bass",7,3,4,TRUE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_6",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 16:09:41.552109,2024-07-20 20:45:42.33226,4.60021670859463,4,4,"Bass",12,2,10,TRUE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_7",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 18:56:05.51676,2024-07-21 00:08:01.714068,5.19894369657669,2,2,"Walleye",6,3,3,TRUE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_8",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 19:50:17.620032,2024-07-20 20:50:17.620032,1,2,2,"Bass",1,0,1,TRUE,TRUE,FALSE
"2024-07-20_North Ramp_afternoon_9",2024-07-20,"North Ramp","afternoon","weekend","Jul",2024-07-20 15:01:17.640141,2024-07-20 18:36:29.858949,3.58672744670502,1,1,"Catfish",4,1,3,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_1",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 18:38:54.754437,2024-07-20 20:16:26.479442,1.62547916801719,2,2,"Panfish",4,3,1,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_2",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 19:28:55.084401,2024-07-20 23:06:06.447849,3.61982317985855,4,4,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_3",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 19:27:42.368833,2024-07-20 22:42:45.430744,3.25085053084325,2,2,"Walleye",4,0,4,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_4",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 19:37:06.687538,2024-07-21 03:00:14.727884,7.3855667625299,1,1,"Panfish",16,15,1,FALSE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_5",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 16:53:29.828197,2024-07-20 22:14:52.166869,5.3562051864874,3,3,"Panfish",13,10,3,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_6",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 17:11:05.543176,2024-07-20 19:33:49.693986,2.37893078057274,2,2,"Walleye",6,5,1,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_7",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 14:13:07.485751,2024-07-20 17:15:58.163942,3.04741060864332,1,1,"Panfish",5,5,0,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_8",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 15:32:10.929309,2024-07-20 17:33:20.675998,2.01937408035202,4,4,"Walleye",2,2,0,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_9",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 16:09:17.917225,2024-07-20 18:50:21.051477,2.68420395901853,3,3,"Panfish",6,5,1,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_10",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 14:56:55.370632,2024-07-20 17:33:28.203918,2.60912035728661,2,2,"Bass",5,1,4,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_afternoon_11",2024-07-20,"South Ramp","afternoon","weekend","Jul",2024-07-20 15:07:23.391894,2024-07-20 19:52:07.78554,4.74566490189311,3,3,"Panfish",20,15,5,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_morning_1",2024-07-20,"South Ramp","morning","weekend","Jul",2024-07-20 07:26:57.825725,2024-07-20 09:40:10.059974,2.22006506913173,4,4,"Panfish",5,5,0,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_morning_2",2024-07-20,"South Ramp","morning","weekend","Jul",2024-07-20 09:40:39.144391,2024-07-20 11:41:59.123493,2.02221641723259,2,2,"Catfish",3,3,0,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_morning_3",2024-07-20,"South Ramp","morning","weekend","Jul",2024-07-20 06:50:06.398841,2024-07-20 11:26:24.926916,4.60514668758471,3,3,"Panfish",9,8,1,FALSE,TRUE,FALSE
"2024-07-20_South Ramp_morning_4",2024-07-20,"South Ramp","morning","weekend","Jul",2024-07-20 07:17:54.130964,2024-07-20 19:16:58.110958,11.9844388871398,2,2,"Bass",19,2,17,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_morning_5",2024-07-20,"South Ramp","morning","weekend","Jul",2024-07-20 07:47:11.801045,2024-07-20 16:57:37.424158,9.17378419789761,1,1,"Bass",17,6,11,TRUE,TRUE,FALSE
"2024-07-20_South Ramp_morning_6",2024-07-20,"South Ramp","morning","weekend","Jul",2024-07-20 06:52:44.503737,2024-07-20 08:10:16.635994,1.2922589602953,1,1,"Bass",0,0,0,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_1",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 14:26:07.550283,2024-07-21 23:02:17.582573,8.60278674709411,1,1,"Panfish",5,5,0,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_2",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 19:49:20.175745,2024-07-22 01:08:30.280041,5.31947341565974,2,2,"Panfish",6,5,1,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_3",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 14:08:15.857042,2024-07-21 16:05:16.639262,1.95021728343744,2,2,"Panfish",5,5,0,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_4",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 15:55:22.948111,2024-07-21 18:03:11.458295,2.1301417177084,2,2,"Panfish",3,2,1,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_5",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 14:19:34.747043,2024-07-21 17:36:01.945141,3.27422169395079,2,2,"Panfish",7,5,2,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_6",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 15:06:22.286326,2024-07-21 17:39:51.895789,2.55822485087354,1,1,"Panfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_7",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 17:08:51.602553,2024-07-21 20:45:09.98386,3.60510591860264,3,3,"Panfish",11,11,0,TRUE,TRUE,FALSE
"2024-07-21_East Pier_afternoon_8",2024-07-21,"East Pier","afternoon","weekend","Jul",2024-07-21 15:05:55.868173,2024-07-21 20:38:01.433162,5.53487916351009,2,2,"Panfish",16,12,4,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_1",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 09:19:44.901057,2024-07-21 14:25:34.787765,5.0971907524045,2,2,"Walleye",8,5,3,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_2",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 07:46:32.556767,2024-07-21 11:28:43.801355,3.70312349666543,2,2,"Walleye",5,4,1,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_3",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 06:45:11.004229,2024-07-21 10:30:21.810579,3.75300176391753,3,3,"Walleye",4,3,1,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_4",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 08:59:57.004673,2024-07-21 17:13:07.545723,8.21959473611611,4,4,"Walleye",5,3,2,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_5",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 09:45:23.171215,2024-07-21 14:26:41.274215,4.68836194454961,2,2,"Panfish",8,7,1,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_6",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 06:45:27.444762,2024-07-21 11:09:38.683517,4.40312187654226,2,2,"Panfish",12,9,3,TRUE,TRUE,FALSE
"2024-07-21_North Ramp_morning_7",2024-07-21,"North Ramp","morning","weekend","Jul",2024-07-21 07:36:22.476712,2024-07-21 09:11:19.472292,1.58249877199219,3,3,"Bass",2,0,2,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_afternoon_1",2024-07-21,"South Ramp","afternoon","weekend","Jul",2024-07-21 18:24:31.445873,2024-07-21 21:54:31.840053,3.50010949438631,2,2,"Panfish",4,3,1,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_afternoon_2",2024-07-21,"South Ramp","afternoon","weekend","Jul",2024-07-21 14:01:55.954395,2024-07-21 18:54:38.993219,4.87862189553412,3,3,"Bass",6,1,5,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_afternoon_3",2024-07-21,"South Ramp","afternoon","weekend","Jul",2024-07-21 16:33:08.527635,2024-07-21 20:41:59.232901,4.14741812941782,2,2,"Bass",4,2,2,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_afternoon_4",2024-07-21,"South Ramp","afternoon","weekend","Jul",2024-07-21 19:55:03.674455,2024-07-22 00:13:49.6788,4.31277898472901,2,2,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_morning_1",2024-07-21,"South Ramp","morning","weekend","Jul",2024-07-21 06:39:41.121357,2024-07-21 10:06:22.319399,3.44477723394481,2,2,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_morning_2",2024-07-21,"South Ramp","morning","weekend","Jul",2024-07-21 06:57:45.093651,2024-07-21 08:41:44.975558,1.73330052994028,3,3,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_morning_3",2024-07-21,"South Ramp","morning","weekend","Jul",2024-07-21 08:38:49.288385,2024-07-21 11:15:26.756621,2.61040784321438,3,3,"Walleye",3,3,0,FALSE,TRUE,FALSE
"2024-07-21_South Ramp_morning_4",2024-07-21,"South Ramp","morning","weekend","Jul",2024-07-21 08:38:13.189037,2024-07-21 10:43:23.739643,2.08626405737106,2,2,"Panfish",4,3,1,TRUE,TRUE,FALSE
"2024-07-21_South Ramp_morning_5",2024-07-21,"South Ramp","morning","weekend","Jul",2024-07-21 07:41:40.705024,2024-07-21 12:18:35.788286,4.61530090618498,2,2,"Walleye",7,2,5,FALSE,TRUE,FALSE
"2024-07-22_South Ramp_morning_1",2024-07-22,"South Ramp","morning","weekday","Jul",2024-07-22 07:25:29.791488,2024-07-22 11:14:45.849278,3.82112716412202,2,2,"Bass",6,2,4,TRUE,TRUE,FALSE
"2024-07-22_South Ramp_morning_2",2024-07-22,"South Ramp","morning","weekday","Jul",2024-07-22 08:54:42.050524,2024-07-22 14:28:56.801291,5.57076410190397,2,2,"Walleye",7,6,1,TRUE,TRUE,FALSE
"2024-07-22_South Ramp_morning_3",2024-07-22,"South Ramp","morning","weekday","Jul",2024-07-22 08:55:17.28772,2024-07-22 09:55:17.28772,1,2,2,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-22_South Ramp_morning_4",2024-07-22,"South Ramp","morning","weekday","Jul",2024-07-22 09:50:12.582912,2024-07-22 12:17:53.332898,2.46131944044973,3,3,"Bass",5,0,5,TRUE,TRUE,FALSE
"2024-07-22_South Ramp_morning_5",2024-07-22,"South Ramp","morning","weekday","Jul",2024-07-22 08:48:30.779924,2024-07-22 13:47:58.362781,4.99099523817333,4,4,"Catfish",3,1,2,TRUE,TRUE,FALSE
"2024-07-23_North Ramp_afternoon_1",2024-07-23,"North Ramp","afternoon","weekday","Jul",2024-07-23 19:53:43.855329,2024-07-24 02:21:09.094266,6.45701081589659,2,2,"Bass",7,0,7,TRUE,TRUE,FALSE
"2024-07-23_North Ramp_afternoon_2",2024-07-23,"North Ramp","afternoon","weekday","Jul",2024-07-23 17:34:38.761029,2024-07-23 21:09:07.288415,3.57459094049812,2,2,"Bass",9,2,7,TRUE,TRUE,FALSE
"2024-07-23_North Ramp_afternoon_3",2024-07-23,"North Ramp","afternoon","weekday","Jul",2024-07-23 15:41:30.130088,2024-07-23 21:28:41.81319,5.78657863959964,3,3,"Walleye",9,5,4,TRUE,TRUE,FALSE
"2024-07-23_North Ramp_afternoon_4",2024-07-23,"North Ramp","afternoon","weekday","Jul",2024-07-23 14:00:11.859013,2024-07-23 16:02:38.8247,2.04082380193461,4,4,"Walleye",1,1,0,TRUE,TRUE,FALSE
"2024-07-23_South Ramp_afternoon_1",2024-07-23,"South Ramp","afternoon","weekday","Jul",2024-07-23 14:39:13.438155,2024-07-23 16:45:12.399082,2.09971136853896,2,2,"Panfish",8,8,0,FALSE,TRUE,FALSE
"2024-07-23_South Ramp_afternoon_2",2024-07-23,"South Ramp","afternoon","weekday","Jul",2024-07-23 15:21:20.180027,2024-07-23 19:01:38.593934,3.67178164065655,1,1,"Bass",6,4,2,FALSE,TRUE,FALSE
"2024-07-23_South Ramp_afternoon_3",2024-07-23,"South Ramp","afternoon","weekday","Jul",2024-07-23 18:34:47.884417,2024-07-23 22:08:26.284704,3.56066674637809,2,2,"Panfish",7,6,1,TRUE,TRUE,FALSE
"2024-07-23_South Ramp_afternoon_4",2024-07-23,"South Ramp","afternoon","weekday","Jul",2024-07-23 15:00:06.633676,2024-07-23 17:00:34.703458,2.00779716163145,3,3,"Panfish",9,7,2,FALSE,TRUE,FALSE
"2024-07-23_South Ramp_afternoon_5",2024-07-23,"South Ramp","afternoon","weekday","Jul",2024-07-23 17:58:57.153632,2024-07-23 20:26:59.367519,2.46728163537115,1,1,"Panfish",7,7,0,TRUE,TRUE,FALSE
"2024-07-23_South Ramp_morning_1",2024-07-23,"South Ramp","morning","weekday","Jul",2024-07-23 06:33:51.437459,2024-07-23 09:09:40.146601,2.59686365046735,2,2,"Panfish",2,2,0,TRUE,TRUE,FALSE
"2024-07-24_East Pier_afternoon_1",2024-07-24,"East Pier","afternoon","weekday","Jul",2024-07-24 15:27:32.000038,2024-07-24 19:03:07.18346,3.59310650606696,2,2,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-24_East Pier_afternoon_2",2024-07-24,"East Pier","afternoon","weekday","Jul",2024-07-24 18:29:57.177676,2024-07-24 20:31:08.713191,2.0198709763386,1,1,"Panfish",3,2,1,TRUE,TRUE,FALSE
"2024-07-24_East Pier_afternoon_3",2024-07-24,"East Pier","afternoon","weekday","Jul",2024-07-24 14:21:47.079191,2024-07-24 19:08:33.140299,4.7794614189078,3,3,"Panfish",6,5,1,TRUE,TRUE,FALSE
"2024-07-24_North Ramp_afternoon_1",2024-07-24,"North Ramp","afternoon","weekday","Jul",2024-07-24 18:13:37.12235,2024-07-24 21:00:51.299778,2.78727150785882,2,2,"Bass",7,0,7,TRUE,TRUE,FALSE
"2024-07-24_North Ramp_afternoon_2",2024-07-24,"North Ramp","afternoon","weekday","Jul",2024-07-24 16:47:25.546051,2024-07-25 00:18:09.930123,7.51232890898755,2,2,"Bass",21,6,15,TRUE,TRUE,FALSE
"2024-07-24_North Ramp_afternoon_3",2024-07-24,"North Ramp","afternoon","weekday","Jul",2024-07-24 14:33:16.443793,2024-07-24 17:43:38.666717,3.17283970094715,1,1,"Catfish",1,0,1,TRUE,TRUE,FALSE
"2024-07-24_North Ramp_afternoon_4",2024-07-24,"North Ramp","afternoon","weekday","Jul",2024-07-24 15:04:57.972033,2024-07-24 18:09:20.588047,3.07294889280012,2,2,"Bass",1,0,1,TRUE,TRUE,FALSE
"2024-07-24_North Ramp_afternoon_5",2024-07-24,"North Ramp","afternoon","weekday","Jul",2024-07-24 14:03:21.766649,2024-07-24 16:26:10.521813,2.38020976787318,2,2,"Bass",8,0,8,TRUE,TRUE,FALSE
"2024-07-25_North Ramp_morning_1",2024-07-25,"North Ramp","morning","weekday","Jul",2024-07-25 09:25:26.805425,2024-07-25 13:02:55.610319,3.62466802612003,2,2,"Bass",6,2,4,TRUE,TRUE,FALSE
"2024-07-25_South Ramp_morning_1",2024-07-25,"South Ramp","morning","weekday","Jul",2024-07-25 06:59:41.149224,2024-07-25 11:58:59.2417,4.98835902105669,3,3,"Walleye",4,2,2,TRUE,TRUE,FALSE
"2024-07-25_South Ramp_morning_2",2024-07-25,"South Ramp","morning","weekday","Jul",2024-07-25 09:02:15.534798,2024-07-25 11:43:23.832703,2.68563830713273,2,2,"Walleye",1,1,0,FALSE,TRUE,FALSE
"2024-07-25_South Ramp_morning_3",2024-07-25,"South Ramp","morning","weekday","Jul",2024-07-25 08:13:43.625245,2024-07-25 12:51:14.403805,4.62521626681599,2,2,"Walleye",2,2,0,TRUE,TRUE,FALSE
"2024-07-26_East Pier_afternoon_1",2024-07-26,"East Pier","afternoon","weekday","Jul",2024-07-26 15:10:11.793515,2024-07-26 17:54:37.956033,2.74060069959345,2,2,"Panfish",2,2,0,TRUE,TRUE,FALSE
"2024-07-26_East Pier_afternoon_2",2024-07-26,"East Pier","afternoon","weekday","Jul",2024-07-26 14:34:55.527906,2024-07-26 20:41:08.032892,6.10347360725729,3,3,"Panfish",11,10,1,TRUE,TRUE,FALSE
"2024-07-26_East Pier_afternoon_3",2024-07-26,"East Pier","afternoon","weekday","Jul",2024-07-26 14:08:59.533973,2024-07-26 19:17:41.860541,5.14509071359658,2,2,"Panfish",8,5,3,TRUE,TRUE,FALSE
"2024-07-26_East Pier_afternoon_4",2024-07-26,"East Pier","afternoon","weekday","Jul",2024-07-26 17:32:55.833721,2024-07-26 20:49:59.971007,3.28448257966129,2,2,"Bass",3,0,3,FALSE,TRUE,FALSE
"2024-07-26_East Pier_morning_1",2024-07-26,"East Pier","morning","weekday","Jul",2024-07-26 08:55:20.275731,2024-07-26 11:56:38.328755,3.02168139560017,2,2,"Panfish",7,6,1,TRUE,TRUE,FALSE
"2024-07-26_North Ramp_afternoon_1",2024-07-26,"North Ramp","afternoon","weekday","Jul",2024-07-26 14:07:21.781188,2024-07-26 20:28:03.315669,6.34487068892617,2,2,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-26_North Ramp_afternoon_2",2024-07-26,"North Ramp","afternoon","weekday","Jul",2024-07-26 17:28:27.27968,2024-07-26 19:34:59.291197,2.10889208789661,2,2,"Bass",6,1,5,FALSE,TRUE,FALSE
"2024-07-26_North Ramp_afternoon_3",2024-07-26,"North Ramp","afternoon","weekday","Jul",2024-07-26 19:30:35.12897,2024-07-27 00:07:35.202244,4.61668702038674,2,2,"Walleye",7,4,3,FALSE,TRUE,FALSE
"2024-07-26_South Ramp_afternoon_1",2024-07-26,"South Ramp","afternoon","weekday","Jul",2024-07-26 19:49:32.726089,2024-07-27 05:25:40.327398,9.60211147472992,2,2,"Bass",19,7,12,TRUE,TRUE,FALSE
"2024-07-26_South Ramp_afternoon_2",2024-07-26,"South Ramp","afternoon","weekday","Jul",2024-07-26 18:11:15.868167,2024-07-26 20:12:52.195881,2.02675769829915,1,1,"Panfish",3,3,0,TRUE,TRUE,FALSE
"2024-07-26_South Ramp_afternoon_3",2024-07-26,"South Ramp","afternoon","weekday","Jul",2024-07-26 16:00:53.619382,2024-07-26 21:58:06.848452,5.95367474173013,1,1,"Bass",5,3,2,TRUE,TRUE,FALSE
"2024-07-26_South Ramp_afternoon_4",2024-07-26,"South Ramp","afternoon","weekday","Jul",2024-07-26 18:25:15.689155,2024-07-27 01:28:03.421792,7.04659239895809,2,2,"Bass",8,2,6,TRUE,TRUE,FALSE
"2024-07-26_South Ramp_morning_1",2024-07-26,"South Ramp","morning","weekday","Jul",2024-07-26 07:50:03.367492,2024-07-26 12:24:47.068814,4.5788059227377,1,1,"Walleye",6,6,0,TRUE,TRUE,FALSE
"2024-07-27_East Pier_afternoon_1",2024-07-27,"East Pier","afternoon","weekend","Jul",2024-07-27 15:56:01.662023,2024-07-28 01:49:13.300738,9.88656630974362,2,2,"Panfish",15,13,2,FALSE,TRUE,FALSE
"2024-07-27_East Pier_afternoon_2",2024-07-27,"East Pier","afternoon","weekend","Jul",2024-07-27 17:13:29.322023,2024-07-27 19:17:34.933291,2.0682253522165,4,4,"Bass",4,0,4,TRUE,TRUE,FALSE
"2024-07-27_East Pier_afternoon_3",2024-07-27,"East Pier","afternoon","weekend","Jul",2024-07-27 18:47:54.921277,2024-07-27 22:21:45.045967,3.56392352517867,2,2,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-27_East Pier_afternoon_4",2024-07-27,"East Pier","afternoon","weekend","Jul",2024-07-27 14:30:37.883016,2024-07-27 17:47:51.807642,3.28720128513476,2,2,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-27_East Pier_afternoon_5",2024-07-27,"East Pier","afternoon","weekend","Jul",2024-07-27 19:58:57.455861,2024-07-28 04:01:47.922812,8.04735193061001,4,4,"Bass",4,1,3,TRUE,TRUE,FALSE
"2024-07-27_East Pier_morning_1",2024-07-27,"East Pier","morning","weekend","Jul",2024-07-27 09:55:15.841054,2024-07-27 11:56:15.740612,2.01663876616741,3,3,"Panfish",1,0,1,TRUE,TRUE,FALSE
"2024-07-27_East Pier_morning_2",2024-07-27,"East Pier","morning","weekend","Jul",2024-07-27 08:28:19.843858,2024-07-27 10:09:19.942164,1.6833606407373,3,3,"Panfish",4,4,0,TRUE,TRUE,FALSE
"2024-07-27_East Pier_morning_3",2024-07-27,"East Pier","morning","weekend","Jul",2024-07-27 06:13:36.764644,2024-07-27 12:51:38.144346,6.63371658387392,2,2,"Panfish",9,7,2,TRUE,TRUE,FALSE
"2024-07-27_East Pier_morning_4",2024-07-27,"East Pier","morning","weekend","Jul",2024-07-27 06:15:12.482297,2024-07-27 08:45:58.706292,2.51283999858724,1,1,"Walleye",1,1,0,TRUE,TRUE,FALSE
"2024-07-27_East Pier_morning_5",2024-07-27,"East Pier","morning","weekend","Jul",2024-07-27 08:19:28.498768,2024-07-27 12:05:18.139213,3.76378901233026,3,3,"Panfish",8,8,0,TRUE,TRUE,FALSE
"2024-07-27_East Pier_morning_6",2024-07-27,"East Pier","morning","weekend","Jul",2024-07-27 07:41:41.432074,2024-07-27 16:17:34.674814,8.59812298329991,3,3,"Panfish",11,10,1,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_afternoon_1",2024-07-27,"North Ramp","afternoon","weekend","Jul",2024-07-27 14:50:58.504986,2024-07-27 20:11:42.542051,5.34556585138103,2,2,"Panfish",17,12,5,FALSE,TRUE,FALSE
"2024-07-27_North Ramp_afternoon_2",2024-07-27,"North Ramp","afternoon","weekend","Jul",2024-07-27 18:02:21.352831,2024-07-27 20:52:02.072668,2.82797773254765,2,2,"Catfish",4,1,3,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_afternoon_3",2024-07-27,"North Ramp","afternoon","weekend","Jul",2024-07-27 17:42:28.550977,2024-07-27 19:24:35.57092,1.70194998406277,2,2,"Catfish",2,2,0,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_morning_1",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 06:22:12.10289,2024-07-27 07:55:22.93241,1.55300820011911,1,1,"Bass",3,2,1,FALSE,TRUE,FALSE
"2024-07-27_North Ramp_morning_2",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 08:39:02.428339,2024-07-27 13:42:01.307919,5.04968877225739,2,2,"Panfish",9,5,4,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_morning_3",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 09:19:32.896059,2024-07-27 14:15:08.522174,4.92656280990717,4,4,"Bass",10,0,10,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_morning_4",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 07:55:09.665492,2024-07-27 10:59:34.265023,3.07349986956805,2,2,"Catfish",1,0,1,FALSE,TRUE,FALSE
"2024-07-27_North Ramp_morning_5",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 07:04:57.821586,2024-07-27 09:20:41.570215,2.2621523969659,2,2,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_morning_6",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 06:25:21.650092,2024-07-27 09:13:01.219598,2.79432486284814,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-27_North Ramp_morning_7",2024-07-27,"North Ramp","morning","weekend","Jul",2024-07-27 08:24:35.148252,2024-07-27 13:53:47.358327,5.48672502099941,1,1,"Bass",9,5,4,FALSE,TRUE,FALSE
"2024-07-27_South Ramp_afternoon_1",2024-07-27,"South Ramp","afternoon","weekend","Jul",2024-07-27 18:33:43.266819,2024-07-27 20:49:12.766658,2.25819439973664,2,2,"Panfish",4,2,2,TRUE,TRUE,FALSE
"2024-07-27_South Ramp_afternoon_2",2024-07-27,"South Ramp","afternoon","weekend","Jul",2024-07-27 15:23:06.962897,2024-07-27 18:38:27.336612,3.25565936516493,3,3,"Panfish",8,5,3,TRUE,TRUE,FALSE
"2024-07-27_South Ramp_afternoon_3",2024-07-27,"South Ramp","afternoon","weekend","Jul",2024-07-27 14:26:51.875501,2024-07-27 16:27:38.582203,2.01297408391686,4,4,"Bass",2,0,2,TRUE,TRUE,FALSE
"2024-07-27_South Ramp_afternoon_4",2024-07-27,"South Ramp","afternoon","weekend","Jul",2024-07-27 17:44:03.154749,2024-07-27 22:44:34.84855,5.0088038334688,2,2,"Panfish",10,8,2,TRUE,TRUE,FALSE
